id,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,code,parentCode,parent_id
256,"Культура, спорт, туризм и информационное пространство",674611.0,674611.0,674611.0,417906.0,417906.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,8.0,1.0,249.0
257,Деятельность в области культуры,674611.0,674611.0,674611.0,417906.0,417906.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,1.0,8.0,256.0
258,Министерство культуры и спорта Республики Казахстан  ,674611.0,674611.0,674611.0,417906.0,417906.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,240.0,1.0,257.0
259,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,10.0,1.0,249.0
260,Сельское хозяйство,0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,1.0,10.0,259.0
261,Министерство сельского хозяйства Республики Казахстан,0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,212.0,1.0,260.0
262,"Промышленность, архитектурная, градостроительная и строительная деятельность",135000000.0,135000000.0,135000000.0,135000000.0,135000000.0,135000000.0,135000000.0,0.0,100.0,100.0,2,False,True,False,11.0,1.0,249.0
263,Промышленность,135000000.0,135000000.0,135000000.0,135000000.0,135000000.0,135000000.0,135000000.0,0.0,100.0,100.0,3,False,True,False,1.0,11.0,262.0
264,Министерство индустрии и инфраструктурного развития Республики Казахстан,135000000.0,135000000.0,135000000.0,135000000.0,135000000.0,135000000.0,135000000.0,0.0,100.0,100.0,4,False,True,False,249.0,1.0,263.0
265,Прочие,0.0,49477662.0,49477662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,13.0,1.0,249.0
266,Поддержка предпринимательской деятельности и защита конкуренции,0.0,49477662.0,49477662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,3.0,13.0,265.0
267,Министерство национальной экономики Республики Казахстан  ,0.0,49477662.0,49477662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,243.0,3.0,266.0
268,VII. ФИНАНСИРОВАНИЕ ДЕФИЦИТА (ИСПОЛЬЗОВАНИЕ ПРОФИЦИТА) БЮДЖЕТА,8303512352.0,8028467767.0,8028467767.0,4568733587.3,1045126456.3,4796335675.369,1042105707.765,-3754229967.6040006,104.98173254622859,59.74160717296183,0,False,True,False,7.0,,
269,ПОСТУПЛЕНИЕ ЗАЙМОВ,5751756176.0,5476711591.0,5476711591.0,3526627878.0,0.0,3754229967.604,0.0,0.0,106.45381643535003,68.54898062869347,1,False,True,False,1.0,7.0,268.0
270,Поступления займов,5751756176.0,5476711591.0,5476711591.0,3526627878.0,0.0,3754229967.604,0.0,0.0,106.45381643535003,68.54898062869347,2,False,True,False,7.0,1.0,269.0
271,Внутренние государственные займы,3959802156.0,3741298673.0,3741298673.0,2612496517.0,0.0,3548228873.22,0.0,0.0,135.81755421035072,94.83949781466698,3,False,True,False,1.0,7.0,270.0
272,Государственные эмиссионные ценные бумаги,3959802156.0,3741298673.0,3741298673.0,2612496517.0,0.0,3548228873.22,0.0,0.0,135.81755421035072,94.83949781466698,4,False,True,False,1.0,1.0,271.0
273,Внешние государственные займы,1791954020.0,1735412918.0,1735412918.0,914131361.0,0.0,206001094.384,0.0,0.0,22.535174174382146,11.870436842282398,3,False,True,False,2.0,7.0,270.0
274,Договоры займа,851954020.0,1030412918.0,1030412918.0,209131361.0,0.0,206001094.384,0.0,0.0,98.50320554457636,19.99209159604111,4,False,True,False,1.0,2.0,273.0
275,Государственные эмиссионные ценные бумаги,940000000.0,705000000.0,705000000.0,705000000.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,2.0,2.0,273.0
276,ПОГАШЕНИЕ ЗАЙМОВ,2551756176.0,2551756176.0,2551756176.0,1042105709.3,1045126456.3,1042105707.765,1042105707.765,0.0,99.99999985270208,40.83876498727832,1,False,True,False,2.0,7.0,268.0
277,Погашение займов,2551756176.0,2551756176.0,2551756176.0,1042105709.3,1045126456.3,1042105707.765,1042105707.765,0.0,99.99999985270208,40.83876498727832,2,False,True,False,16.0,2.0,276.0
278,Погашение займов,2551756176.0,2551756176.0,2551756176.0,1042105709.3,1045126456.3,1042105707.765,1042105707.765,0.0,99.99999985270208,40.83876498727832,3,False,True,False,1.0,16.0,277.0
279,Министерство финансов Республики Казахстан,2551756176.0,2551756176.0,2551756176.0,1042105709.3,1045126456.3,1042105707.765,1042105707.765,0.0,99.99999985270208,40.83876498727832,4,False,True,False,217.0,1.0,278.0
280,I. ДОХОДЫ,17543276102.0,19063995118.0,19063995118.0,8909586718.0,0.0,8572755453.32,0.0,0.0,96.21945130182637,44.96830491330594,0,False,True,False,1.0,,
281,НАЛОГОВЫЕ ПОСТУПЛЕНИЯ,13559036264.0,14279036264.0,14279036264.0,6419695573.0,0.0,6028214994.858,0.0,0.0,93.90188251622877,42.21723989913945,1,False,True,False,1.0,1.0,280.0
282,Налоговые поступления,13559036264.0,14279036264.0,14279036264.0,6419695573.0,0.0,6028214994.858,0.0,0.0,93.90188251622877,42.21723989913945,2,False,True,False,1.0,1.0,281.0
283,Подоходный налог,4765770732.0,4965770732.0,4965770732.0,2226860152.0,0.0,1781605249.115,0.0,0.0,80.00525976069466,35.87771859127788,3,False,True,False,1.0,1.0,282.0
284,Корпоративный подоходный налог,4765770732.0,4965770732.0,4965770732.0,2226860152.0,0.0,1781605249.115,0.0,0.0,80.00525976069466,35.87771859127788,4,False,True,False,1.0,1.0,283.0
285,"Внутренние налоги на товары, работы и услуги",6620093635.0,7140093635.0,7140093635.0,3126094731.0,0.0,3232480819.009,0.0,0.0,103.40316264104281,45.27224689552688,3,False,True,False,5.0,1.0,282.0
286,Hалог на добавленную стоимость,5509701023.0,5823701023.0,5823701023.0,2488656831.0,0.0,2633149875.364,0.0,0.0,105.80606544719704,45.21437252641738,4,False,True,False,1.0,5.0,285.0
287,Акцизы,168870629.0,168870629.0,168870629.0,64625877.0,0.0,76041933.722,0.0,0.0,117.66483837735773,45.02969768768967,4,False,True,False,2.0,5.0,285.0
288,Поступления за использование природных и других ресурсов,922435946.0,1128435946.0,1128435946.0,562170579.0,0.0,509640331.506,0.0,0.0,90.65581703200444,45.16342582957739,4,False,True,False,3.0,5.0,285.0
289,Сборы за ведение предпринимательской и профессиональной деятельности,6496440.0,6496440.0,6496440.0,3431781.0,0.0,5930682.139,0.0,0.0,172.81645125373677,91.29126319953698,4,False,True,False,4.0,5.0,285.0
290,Налог на игорный бизнес,12589597.0,12589597.0,12589597.0,7209663.0,0.0,7717996.278,0.0,0.0,107.05072176050392,61.30455389477518,4,False,True,False,5.0,5.0,285.0
291,Hалоги на международную торговлю и внешние операции,2167624788.0,2167624788.0,2167624788.0,1064424644.0,0.0,1003947417.721,0.0,0.0,94.31831772968609,46.31555347027153,3,False,True,False,6.0,1.0,282.0
292,Таможенные платежи,2123791357.0,2123791357.0,2123791357.0,1044956979.0,0.0,981769647.061,0.0,0.0,93.95311642403989,46.227217368838744,4,False,True,False,1.0,6.0,291.0
293,Прочие налоги на международную торговлю и операции,43833431.0,43833431.0,43833431.0,19467665.0,0.0,22177770.66,0.0,0.0,113.92106171952312,50.59556177566844,4,False,True,False,2.0,6.0,291.0
294,Прочие налоги,0.0,0.0,0.0,0.0,0.0,650678.028,0.0,0.0,0.0,0.0,3,False,True,False,7.0,1.0,282.0
295,Прочие налоги,0.0,0.0,0.0,0.0,0.0,650678.028,0.0,0.0,0.0,0.0,4,False,True,False,1.0,7.0,294.0
296,"Обязательные платежи, взимаемые за совершение юридически значимых действий и (или) выдачу документов уполномоченными на то государственными органами или должностными лицами",5547109.0,5547109.0,5547109.0,2316046.0,0.0,9530830.985,0.0,0.0,411.51302629567806,171.816183619251,3,False,True,False,8.0,1.0,282.0
297,Государственная пошлина,5547109.0,5547109.0,5547109.0,2316046.0,0.0,9530830.985,0.0,0.0,411.51302629567806,171.816183619251,4,False,True,False,1.0,8.0,296.0
298,НЕНАЛОГОВЫЕ ПОСТУПЛЕНИЯ,351081214.0,351800230.0,351800230.0,70002613.0,0.0,117988330.142,0.0,0.0,168.54846567227426,33.53844599305692,1,False,True,False,2.0,1.0,280.0
299,Неналоговые поступления,351081214.0,351800230.0,351800230.0,70002613.0,0.0,117988330.142,0.0,0.0,168.54846567227426,33.53844599305692,2,False,True,False,2.0,2.0,298.0
300,Доходы от государственной собственности,300650556.0,300650556.0,300650556.0,43297699.0,0.0,64083979.333,0.0,0.0,148.0078175355231,21.315104214542014,3,False,True,False,1.0,2.0,299.0
301,Поступления части чистого дохода государственных предприятий,600255.0,600255.0,600255.0,600255.0,0.0,2649213.762,0.0,0.0,441.34805407701725,441.34805407701725,4,False,True,False,1.0,1.0,300.0
302,"Дивиденды на государственные пакеты акций, находящиеся в государственной собственности",211993590.0,211993590.0,211993590.0,3030015.0,0.0,11504622.367,0.0,0.0,379.6886275150453,5.4268727497845575,4,False,True,False,3.0,1.0,300.0
303,"Доходы на доли участия в юридических лицах, находящиеся в государственной собственности",8018720.0,8018720.0,8018720.0,205062.0,0.0,4424996.637,0.0,0.0,2157.8823170553296,55.18332897270387,4,False,True,False,4.0,1.0,300.0
304,"Доходы от аренды  имущества, находящегося в государственной собственности",64798951.0,64798951.0,64798951.0,32261151.0,0.0,32550138.34,0.0,0.0,100.89577504534788,50.23250814662108,4,False,True,False,5.0,1.0,300.0
305,Вознаграждения за размещение бюджетных средств на банковских счетах,2200000.0,2200000.0,2200000.0,1050000.0,0.0,2544503.927,0.0,0.0,242.33370733333334,115.65926940909092,4,False,True,False,6.0,1.0,300.0
306,"Вознаграждения по кредитам, выданным из государственного бюджета",2824078.0,2824078.0,2824078.0,1434309.0,0.0,798904.567,0.0,0.0,55.699613332970785,28.28904042310446,4,False,True,False,7.0,1.0,300.0
307,Прочие доходы от государственной собственности,10214962.0,10214962.0,10214962.0,4716907.0,0.0,9611599.733,0.0,0.0,203.76911677503924,94.09334790476949,4,False,True,False,9.0,1.0,300.0
308,"Поступления от реализации товаров (работ, услуг) государственными учреждениями, финансируемыми из государственного бюджета",2849306.0,2849306.0,2849306.0,1244993.0,0.0,2889939.819,0.0,0.0,232.12498536136349,101.42609530180333,3,False,True,False,2.0,2.0,299.0
309,"Поступления от реализации товаров (работ, услуг) государственными учреждениями, финансируемыми из государственного бюджета",2849306.0,2849306.0,2849306.0,1244993.0,0.0,2889939.819,0.0,0.0,232.12498536136349,101.42609530180333,4,False,True,False,1.0,2.0,308.0
310,"Поступления денег от проведения государственных закупок, организуемых государственными учреждениями, финансируемыми из государственного бюджета",156488.0,156488.0,156488.0,56147.0,0.0,115194.496,0.0,0.0,205.16589666411386,73.61235110679412,3,False,True,False,3.0,2.0,299.0
311,"Поступления денег от проведения государственных закупок, организуемых государственными учреждениями, финансируемыми из государственного бюджета",156488.0,156488.0,156488.0,56147.0,0.0,115194.496,0.0,0.0,205.16589666411386,73.61235110679412,4,False,True,False,1.0,3.0,310.0
312,"Штрафы, пени, санкции, взыскания, налагаемые государственными учреждениями, финансируемыми из государственного бюджета, а также содержащимися и финансируемыми из бюджета (сметы расходов) Национального Банка Республики Казахстан",1043774.0,1043774.0,1043774.0,612621.0,0.0,16504821.563,0.0,0.0,2694.132516351872,1581.2639099077,3,False,True,False,4.0,2.0,299.0
313,"Штрафы, пени, санкции, взыскания, налагаемые государственными учреждениями, финансируемыми из государственного бюджета, а также содержащимися и финансируемыми из бюджета (сметы расходов) Национального Банка Республики Казахстан, за исключением поступлений от организаций нефтяного сектора, в Фонд компенсации потерпевшим и  Фонд поддержки инфраструктуры образования",1043774.0,1043774.0,1043774.0,612621.0,0.0,16504821.563,0.0,0.0,2694.132516351872,1581.2639099077,4,False,True,False,1.0,4.0,312.0
314,Гранты,669820.0,1388836.0,1388836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,5.0,2.0,299.0
315,Финансовая помощь,669820.0,1388836.0,1388836.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,2.0,5.0,314.0
316,Прочие неналоговые поступления,45711270.0,45711270.0,45711270.0,24791153.0,0.0,34394394.931,0.0,0.0,138.73656836775604,75.24270257859823,3,False,True,False,6.0,2.0,299.0
317,Прочие неналоговые поступления,45711270.0,45711270.0,45711270.0,24791153.0,0.0,34394394.931,0.0,0.0,138.73656836775604,75.24270257859823,4,False,True,False,1.0,6.0,316.0
318,ПОСТУПЛЕНИЯ ОТ ПРОДАЖИ ОСНОВНОГО КАПИТАЛА,1248374.0,1248374.0,1248374.0,349458.0,0.0,399904.43,0.0,0.0,114.43562030344133,32.03402425875579,1,False,True,False,3.0,1.0,280.0
319,Поступления от продажи основного капитала,1248374.0,1248374.0,1248374.0,349458.0,0.0,399904.43,0.0,0.0,114.43562030344133,32.03402425875579,2,False,True,False,3.0,3.0,318.0
320,Продажа товаров из государственного материального резерва,1248374.0,1248374.0,1248374.0,349458.0,0.0,399904.43,0.0,0.0,114.43562030344133,32.03402425875579,3,False,True,False,2.0,3.0,319.0
321,Продажа товаров из государственного материального резерва,1248374.0,1248374.0,1248374.0,349458.0,0.0,399904.43,0.0,0.0,114.43562030344133,32.03402425875579,4,False,True,False,1.0,2.0,320.0
322,ПОСТУПЛЕНИЯ ТРАНСФЕРТОВ,3631910250.0,4431910250.0,4431910250.0,2419539074.0,0.0,2426152223.89,0.0,0.0,100.27332271510157,54.74281036918561,1,False,True,False,4.0,1.0,280.0
323,Поступления трансфертов,3631910250.0,4431910250.0,4431910250.0,2419539074.0,0.0,2426152223.89,0.0,0.0,100.27332271510157,54.74281036918561,2,False,True,False,4.0,4.0,322.0
324,Трансферты из нижестоящих органов государственного управления,431910250.0,431910250.0,431910250.0,216019074.0,0.0,281632223.89,0.0,0.0,130.37377610923375,65.20619130710604,3,False,True,False,1.0,4.0,323.0
325,"Трансферты из областных бюджетов, бюджетов городов республиканского значения, столицы",431910250.0,431910250.0,431910250.0,216019074.0,0.0,281632223.89,0.0,0.0,130.37377610923375,65.20619130710604,4,False,True,False,1.0,1.0,324.0
326,Трансферты из Национального фонда,3200000000.0,4000000000.0,4000000000.0,2203520000.0,0.0,2144520000.0,0.0,0.0,97.32246587278536,53.613,3,False,True,False,4.0,4.0,323.0
327,Трансферты из Национального фонда в республиканский бюджет,3200000000.0,4000000000.0,4000000000.0,2203520000.0,0.0,2144520000.0,0.0,0.0,97.32246587278536,53.613,4,False,True,False,1.0,4.0,326.0
328,III. ЧИСТОЕ БЮДЖЕТНОЕ КРЕДИТОВАНИЕ,532720499.0,905888076.0,905888076.0,444414092.1,463873082.0,470477189.427,405702211.1,-64774978.32699996,105.86459740820627,51.935465527310896,0,False,True,False,3.0,,
329,БЮДЖЕТНЫЕ КРЕДИТЫ,279299322.0,661400027.0,661400027.0,405702211.1,463873082.0,405702211.1,405702211.1,0.0,100.0,61.33991450532553,1,False,True,False,1.0,3.0,328.0
330,Социальная помощь и социальное обеспечение,28980000.0,28980000.0,28980000.0,28980000.0,28980000.0,28980000.0,28980000.0,0.0,100.0,100.0,2,False,True,False,6.0,1.0,329.0
331,Прочие услуги в области социальной помощи и социального обеспечения,28980000.0,28980000.0,28980000.0,28980000.0,28980000.0,28980000.0,28980000.0,0.0,100.0,100.0,3,False,True,False,9.0,6.0,330.0
332,Министерство труда и социальной защиты населения Республики Казахстан,28980000.0,28980000.0,28980000.0,28980000.0,28980000.0,28980000.0,28980000.0,0.0,100.0,100.0,4,False,True,False,213.0,9.0,331.0
333,Жилищно-коммунальное хозяйство,3522357.0,3522357.0,3522357.0,2480246.1,2748556.0,2480246.1,2480246.1,0.0,100.0,70.41438729805071,2,False,True,False,7.0,1.0,329.0
334,Жилищное хозяйство,3522357.0,3522357.0,3522357.0,2480246.1,2748556.0,2480246.1,2480246.1,0.0,100.0,70.41438729805071,3,False,True,False,1.0,7.0,333.0
335,Министерство индустрии и инфраструктурного развития Республики Казахстан,3522357.0,3522357.0,3522357.0,2480246.1,2748556.0,2480246.1,2480246.1,0.0,100.0,70.41438729805071,4,False,True,False,249.0,1.0,334.0
336,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",212396965.0,360000000.0,360000000.0,191641965.0,195444526.0,191641965.0,191641965.0,0.0,100.0,53.23387916666667,2,False,True,False,10.0,1.0,329.0
337,Сельское хозяйство,192396965.0,340000000.0,340000000.0,191641965.0,195444526.0,191641965.0,191641965.0,0.0,100.0,56.36528382352941,3,False,True,False,1.0,10.0,336.0
338,Министерство сельского хозяйства Республики Казахстан,192396965.0,340000000.0,340000000.0,191641965.0,195444526.0,191641965.0,191641965.0,0.0,100.0,56.36528382352941,4,False,True,False,212.0,1.0,337.0
339,"Прочие услуги в области сельского, водного, лесного, рыбного  хозяйства, охраны окружающей среды и земельных отношений",20000000.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,9.0,10.0,336.0
340,Министерство национальной экономики Республики Казахстан  ,20000000.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,243.0,9.0,339.0
341,"Промышленность, архитектурная, градостроительная и строительная деятельность",14400000.0,34400000.0,34400000.0,0.0,14400000.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,11.0,1.0,329.0
342,Промышленность,14400000.0,34400000.0,34400000.0,0.0,14400000.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,1.0,11.0,341.0
343,Министерство индустрии и инфраструктурного развития Республики Казахстан,14400000.0,34400000.0,34400000.0,0.0,14400000.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,249.0,1.0,342.0
344,Прочие,20000000.0,234497670.0,234497670.0,182600000.0,222300000.0,182600000.0,182600000.0,0.0,100.0,77.86857754279606,2,False,True,False,13.0,1.0,329.0
345,Поддержка предпринимательской деятельности и защита конкуренции,0.0,162600000.0,162600000.0,162600000.0,162600000.0,162600000.0,162600000.0,0.0,100.0,100.0,3,False,True,False,3.0,13.0,344.0
346,Министерство национальной экономики Республики Казахстан  ,0.0,162600000.0,162600000.0,162600000.0,162600000.0,162600000.0,162600000.0,0.0,100.0,100.0,4,False,True,False,243.0,3.0,345.0
347,Прочие,20000000.0,71897670.0,71897670.0,20000000.0,59700000.0,20000000.0,20000000.0,0.0,100.0,27.817313134069575,3,False,True,False,9.0,13.0,344.0
348,Министерство индустрии и инфраструктурного развития Республики Казахстан,20000000.0,71897670.0,71897670.0,20000000.0,59700000.0,20000000.0,20000000.0,0.0,100.0,27.817313134069575,4,False,True,False,249.0,9.0,347.0
349,ПОГАШЕНИЕ БЮДЖЕТНЫХ КРЕДИТОВ,253421177.0,244488049.0,244488049.0,38711881.0,0.0,64774978.327,0.0,0.0,167.3258355154584,26.494128687247205,1,False,True,False,2.0,3.0,328.0
350,Погашение бюджетных кредитов,253421177.0,244488049.0,244488049.0,38711881.0,0.0,64774978.327,0.0,0.0,167.3258355154584,26.494128687247205,2,False,True,False,5.0,2.0,349.0
351,Погашение бюджетных кредитов,253421177.0,244488049.0,244488049.0,38711881.0,0.0,64774919.667,0.0,0.0,167.32568398575106,26.4941046942544,3,False,True,False,1.0,5.0,350.0
352,"Погашение бюджетных кредитов, выданных из государственного бюджета",253421177.0,244487877.0,244487877.0,38711709.0,0.0,63955296.232,0.0,0.0,165.2091780086485,26.158882402173255,4,False,True,False,1.0,1.0,351.0
353,Возврат сумм неиспользованных бюджетных кредитов,0.0,172.0,172.0,172.0,0.0,819623.435,0.0,0.0,476525.2529069768,476525.2529069768,4,False,True,False,2.0,1.0,351.0
354,Возврат требований по оплаченным государственным гарантиям,0.0,0.0,0.0,0.0,0.0,58.66,0.0,0.0,0.0,0.0,3,False,True,False,2.0,5.0,350.0
355,Возврат юридическими лицами требований по оплаченным государственным гарантиям,0.0,0.0,0.0,0.0,0.0,58.66,0.0,0.0,0.0,0.0,4,False,True,False,1.0,2.0,354.0
