id,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,code,month
6,Здравоохранение,2757593261.0,2782102177.5,2732206605.5,1199263959.7,1510076218.4,874977396.522,1033528437.256,158551040.7340001,72.95953400791586,32.0245692533152,0,True,True,False,5.0,05.2024
7,Социальная помощь и социальное обеспечение,6197164450.8,6222157203.3,6196436460.5,2490834834.0,2846962065.6,2484257643.334,2549539891.049,65282247.714999676,99.73594432773217,40.09171495859318,0,True,True,False,6.0,05.2024
8,Жилищно-коммунальное хозяйство,2017725307.7,2531757603.3,2186403592.4,480449760.8,2062363462.4,431335389.671,1187704481.05,756369091.379,89.77741792456732,19.728077248424484,0,True,True,False,7.0,05.2024
9,"Культура, спорт, туризм и информационное пространство",1022748011.0,1082424755.5,1077729357.2,371655566.9,945230046.7,354626707.203,629420009.893,274793302.69,95.41810719020339,32.9049872153747,0,True,True,False,8.0,05.2024
10,Топливно-энергетический комплекс и недропользование,337029387.0,363300876.3,304322084.8,76918080.4,295445902.7,68872895.491,221586180.323,152713284.83200002,89.54058022878063,22.63157980672456,0,True,True,False,9.0,05.2024
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1432616673.7,1459004799.1,1475941679.9,616184864.8,1093939192.3,591892047.985,786582255.612,194690207.62699997,96.0575440581643,40.102671809166786,0,True,True,False,10.0,05.2024
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",187519921.7,204607182.7,208874116.5,22469260.7,78222539.0,21649443.728,44473216.976,22823773.248000003,96.3513843070057,10.36482839078819,0,True,True,False,11.0,05.2024
13,Транспорт и коммуникации,1884594926.0,2092531291.7,2024335006.1,629336501.6,1821518977.9,588709777.112,1357732993.496,769023216.3840001,93.54451483670306,29.08163793729892,0,True,True,False,12.0,05.2024
14,Прочие,1643047432.4,1773244982.4,1419068532.9,455773325.2,1024265747.0,432285714.055,722783763.002,290498048.94699997,94.84664638179665,30.462638275234212,0,True,True,False,13.0,05.2024
15,Обслуживание долга,2074437866.0,2074507910.9,2074507910.9,1310015968.8,1329583927.2,1310014614.188,1310014614.188,0.0,99.9998965957643,63.14821010345851,0,True,True,False,14.0,05.2024
16,Трансферты,0.0,0.0,57753182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,True,False,15.0,05.2024
17,Погашение займов,3271049283.0,3247685743.0,3247685743.0,1688868965.5,1742317063.1,1688868962.931,1688868962.931,0.0,99.99999984788637,52.002228558325136,0,True,True,False,16.0,05.2024
1,Итого,34443754232.0,35950068373.1,34475610465.7,16056522232.3,25301642033.2,15426009383.979,20334657313.148,4908647929.168999,96.07316678419545,44.744702633551434,0,True,True,False,,06.2024
2,Государственные услуги общего характера,1404718657.8,1460846392.3,1655653451.5,794951314.5,1203716657.5,739661518.625,1009456708.777,269795190.15199995,93.04488276621373,44.67489968718251,0,True,True,False,1.0,06.2024
3,Оборона,1268934771.9,1330160123.8,1313806069.4,473495977.5,918762371.9,450784349.88,587033240.812,136248890.93200004,95.20341698784549,34.311331054047265,0,True,True,False,2.0,06.2024
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1606151117.0,1647000492.5,1641671114.8,712625662.0,1087667930.8,665806817.672,837649527.349,171842709.67699993,93.43009284894374,40.556650578158795,0,True,True,False,3.0,06.2024
5,Образование,7338423165.0,7420647846.9,6608114252.7,3144039826.3,5747276134.1,3133046422.868,4712222805.683,1579176382.8149996,99.65034147023076,47.41211037003292,0,True,True,False,4.0,06.2024
6,Здравоохранение,2757593261.0,2788797235.7,2746543860.3,1341194929.3,1639605050.6,932826002.236,1087868805.192,155042802.95599997,69.55185870877568,33.96363028166275,0,True,True,False,5.0,06.2024
7,Социальная помощь и социальное обеспечение,6197164450.8,6222635964.7,6197770294.8,2995495119.5,3316483055.6,2988979100.972,3054311909.0,65332808.02799988,99.78247273762584,48.22668409443615,0,True,True,False,6.0,06.2024
8,Жилищно-коммунальное хозяйство,2017725307.7,2698450686.5,2386507482.1,648700732.0,2265228025.8,630001030.782,1450452661.214,820451630.432,97.1173608575487,26.398451943156388,0,True,True,False,7.0,06.2024
9,"Культура, спорт, туризм и информационное пространство",1022748011.0,1084064992.3,1077509147.2,444907508.6,964070808.4,435161016.958,688047884.445,252886867.48700005,97.809321835752,40.38583042091135,0,True,True,False,8.0,06.2024
10,Топливно-энергетический комплекс и недропользование,337029387.0,393812437.8,343676329.2,93132568.0,334414636.2,88230189.591,249973853.454,161743663.86299998,94.73612881693545,25.672466240657233,0,True,True,False,9.0,06.2024
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1432616673.7,1452813369.2,1471650902.1,680800927.3,1274978331.9,672976241.546,863393102.814,190416861.268,98.85066464509207,45.72933979014207,0,True,True,False,10.0,06.2024
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",187519921.7,204886267.6,277808030.8,41667499.3,143603985.0,35864760.132,101815199.187,65950439.05500001,86.07370428875247,12.909907618120592,0,True,True,False,11.0,06.2024
13,Транспорт и коммуникации,1884594926.0,2114005940.1,2056972471.8,774474326.0,1899504729.7,753209469.028,1517633802.501,764424333.4729999,97.25428509918093,36.61738206777688,0,True,True,False,12.0,06.2024
14,Прочие,1643047432.4,1814350515.4,1322577768.7,505210138.1,1037345553.3,493637664.931,768973013.962,275335349.031,97.70937431847233,37.3239046212164,0,True,True,False,13.0,06.2024
15,Обслуживание долга,2074437866.0,2074671649.9,2074671649.9,1407922249.4,1422419665.9,1407921348.962,1407921348.962,0.0,99.99993604490585,67.86236988536774,0,True,True,False,14.0,06.2024
16,Трансферты,0.0,0.0,57753182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,True,False,15.0,06.2024
17,Погашение займов,3271049283.0,3242924458.4,3242924458.4,1997903454.5,2046565096.5,1997903449.796,1997903449.796,0.0,99.99999976455318,61.60807861622929,0,True,True,False,16.0,06.2024
1,Итого,34443754232.0,36236739863.4,34744689424.3,19212105491.9,27031486808.6,18397875937.715,22697645231.913,4299769294.197998,95.7618931744452,52.95162006786498,0,True,True,False,,07.2024
2,Государственные услуги общего характера,1404718657.8,1475525326.6,1708771734.2,986665927.4,1354710716.2,913879355.257,1137083008.362,223203653.10500002,92.62297702579001,53.48165216958327,0,True,True,False,1.0,07.2024
3,Оборона,1268934771.9,1335717713.4,1315783848.3,661183391.6,968149049.0,596939255.159,716541338.62,119602083.46099997,90.283461856848,45.36757735172451,0,True,True,False,2.0,07.2024
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1606151117.0,1654394831.6,1650268056.9,878815362.1,1209057661.9,820759998.391,983629537.674,162869539.283,93.39390659145147,49.73495032878376,0,True,True,False,3.0,07.2024
5,Образование,7338423165.0,7414331495.8,6603357184.1,3694478260.6,5847721490.0,3665249765.702,4932959799.853,1267710034.1509995,99.20886001117644,55.50585351535171,0,True,True,False,4.0,07.2024
6,Здравоохранение,2757593261.0,2788228495.3,2749731922.9,1493385066.2,1768412304.9,1128861039.249,1274193691.471,145332652.22199988,75.5907545079079,41.0534943369479,0,True,True,False,5.0,07.2024
7,Социальная помощь и социальное обеспечение,6197164450.8,6227397296.5,6202253005.8,3499064347.2,3780903630.9,3492419369.046,3549397264.707,56977895.660999775,99.81009271351876,56.308882687953634,0,True,True,False,6.0,07.2024
8,Жилищно-коммунальное хозяйство,2017725307.7,2831315345.6,2496045501.5,959055066.3,2401963586.4,885638598.245,1653494599.485,767856001.2399999,92.3449162999328,35.4816688122382,0,True,True,False,7.0,07.2024
9,"Культура, спорт, туризм и информационное пространство",1022748011.0,1096319820.2,1090939597.1,546851802.7,995840770.8,531041494.077,754075922.622,223034428.54499996,97.108849500918,48.67744240731988,0,True,True,False,8.0,07.2024
10,Топливно-энергетический комплекс и недропользование,337029387.0,449513341.2,407764365.7,151482483.2,394900470.6,141036012.484,311953033.576,170917021.09199998,93.10384244084005,34.58762568472275,0,True,True,False,9.0,07.2024
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1432616673.7,1465542529.5,1482574933.1,837576660.8,1311475353.2,812267137.656,973439286.607,161172148.95099998,96.97824398308498,54.78759417290191,0,True,True,False,10.0,07.2024
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",187519921.7,208067178.6,296608453.8,78348732.0,164467475.5,72121893.702,137977064.529,65855170.82700001,92.05240705363299,24.315521954283557,0,True,True,False,11.0,07.2024
13,Транспорт и коммуникации,1884594926.0,2168688523.8,2115820833.4,1065741213.9,2017501070.7,1038283076.423,1738348748.997,700065672.574,97.42356426505089,49.07235338800119,0,True,True,False,12.0,07.2024
14,Прочие,1643047432.4,1823674986.6,1268993826.8,642001383.7,1062580296.4,581924124.254,817097117.34,235172993.08600008,90.64219159470323,45.85712806195662,0,True,True,False,13.0,07.2024
15,Обслуживание долга,2074437866.0,2073769443.7,2073769443.7,1709347343.7,1722994562.0,1709346370.516,1709346370.516,0.0,99.9999430669253,82.4270207909998,0,True,True,False,14.0,07.2024
16,Трансферты,0.0,0.0,57753182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,True,False,15.0,07.2024
17,Погашение займов,3271049283.0,3224253535.0,3224253535.0,2008108450.5,2030808370.1,2008108447.554,2008108447.554,0.0,99.99999985329478,62.281344371822165,0,True,True,False,16.0,07.2024
1,Итого,34443754232.0,36336152982.0,34821837590.3,22195733613.1,28643262722.8,21107737842.78,24835324734.603,3727586891.823002,95.09817612120798,60.61638128098038,0,True,True,False,,08.2024
2,Государственные услуги общего характера,1404718657.8,1482812965.3,1736048066.4,1142386342.7,1462833023.6,1071051363.832,1246519946.491,175468582.65899992,93.75561697460408,61.69479892644981,0,True,True,False,1.0,08.2024
3,Оборона,1268934771.9,1335963412.5,1316373685.2,783884730.9,920538483.1,713600137.006,829747392.315,116147255.30900002,91.03381005861611,54.20954133533754,0,True,True,False,2.0,08.2024
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1606151117.0,1657018287.2,1652878888.1,1011737633.8,1298968724.3,948116979.298,1102502738.953,154385759.6550001,93.71174379833572,57.36155178240975,0,True,True,False,3.0,08.2024
5,Образование,7338423165.0,7418052401.1,6597433318.3,4172022210.7,5955479721.2,4075144958.651,5160170489.369,1085025530.7180004,97.67793057763359,61.76864186481944,0,True,True,False,4.0,08.2024
6,Здравоохранение,2757593261.0,2793547942.4,2754621049.8,1725276555.7,1972959424.9,1328599817.602,1464869257.254,136269439.65199995,77.00793320424762,48.23167301718192,0,True,True,False,5.0,08.2024
7,Социальная помощь и социальное обеспечение,6197164450.8,6225682779.6,6201332980.1,4009212658.3,4246771813.3,4004463573.638,4055066891.583,50603317.94500017,99.88154570319017,64.5742389013503,0,True,True,False,6.0,08.2024
8,Жилищно-коммунальное хозяйство,2017725307.7,2875917587.0,2540172988.0,1216317218.8,2482541393.4,1123353416.044,1774041455.511,650688039.467,92.35694428072664,44.22350057853618,0,True,True,False,7.0,08.2024
9,"Культура, спорт, туризм и информационное пространство",1022748011.0,1097338803.3,1093311923.1,628436633.6,1020537112.0,609641679.373,809005493.014,199363813.64100003,97.00925229018985,55.76100164026466,0,True,True,False,8.0,08.2024
10,Топливно-энергетический комплекс и недропользование,337029387.0,473231718.2,421275069.3,214801653.5,418815486.2,197033618.696,344127038.888,147093420.192,91.72816665305605,46.770775926378796,0,True,True,False,9.0,08.2024
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1432616673.7,1455473525.4,1471157218.2,940922319.4,1353025015.0,916074779.786,1060190859.154,144116079.36800003,97.35923581557248,62.26899263063412,0,True,True,False,10.0,08.2024
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",187519921.7,210919475.4,307565869.0,108302779.6,184746849.9,96988709.524,160532809.476,63544099.95200001,89.55329667642252,31.534288846595004,0,True,True,False,11.0,08.2024
13,Транспорт и коммуникации,1884594926.0,2182069426.1,2121465314.7,1292625709.9,2068926041.0,1237448402.569,1847173740.526,609725337.957,95.73137785296963,58.32989085395391,0,True,True,False,12.0,08.2024
14,Прочие,1643047432.4,1830099304.8,1252422684.4,808418039.7,1084677779.8,644832180.027,839988395.335,195156215.3080001,79.76469454668454,51.48678541669186,0,True,True,False,13.0,08.2024
15,Обслуживание долга,2074437866.0,2073771818.7,2073771818.7,1878645789.0,1887030961.0,1878644890.883,1878644890.883,0.0,99.99995219338285,90.59072333525485,0,True,True,False,14.0,08.2024
16,Трансферты,0.0,0.0,57753182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,True,False,15.0,08.2024
17,Погашение займов,3271049283.0,3224253535.0,3224253535.0,2262743337.5,2285410894.1,2262743335.851,2262743335.851,0.0,99.99999992712385,70.17882779032138,0,True,True,False,16.0,08.2024
1,Итого,28947958691.0,30938353054.4,29456216660.8,20478768430.4,25877164430.3,19506174366.439,22850582642.022,3344408275.583,95.25071994799637,66.22090878492754,0,True,True,False,,09.2024
2,Государственные услуги общего характера,1404718657.8,1488203290.5,1750746061.1,1262405041.5,1534575871.0,1196830919.348,1372320796.675,175489877.3269999,94.80561943303995,68.36119446106461,0,True,True,False,1.0,09.2024
3,Оборона,1268934771.9,1336324011.3,1323331676.1,842736356.6,972398904.6,801809151.623,916520685.468,114711533.84500003,95.14353395857754,60.590188091470566,0,True,True,False,2.0,09.2024
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1606151117.0,1659121354.8,1655149404.8,1123491382.5,1373022660.6,1071277389.238,1214480942.614,143203553.37600005,95.35252392004885,64.7239086774434,0,True,True,False,3.0,09.2024
5,Образование,7338423165.0,7415268890.0,6613696792.2,4557011052.3,6132442968.7,4510595292.763,5478818310.898,968223018.1350002,98.981442901843,68.20081770429306,0,True,True,False,4.0,09.2024
6,Здравоохранение,2641109398.0,2677116870.2,2688263436.0,1921860781.2,2104350569.3,1526868364.476,1613170244.54,86301880.06399989,79.44739699212923,56.797572143744326,0,True,True,False,5.0,09.2024
7,Социальная помощь и социальное обеспечение,817852772.8,846489867.8,826606156.3,521061947.4,717149367.1,518748878.241,555787392.396,37038514.15500003,99.5560855728303,62.75647408228722,0,True,True,False,6.0,09.2024
8,Жилищно-коммунальное хозяйство,2017725307.7,2907118753.1,2550135266.4,1482160580.7,2524769301.2,1386023465.167,2026939893.819,640916428.652,93.51371796114049,54.35097829628604,0,True,True,False,7.0,09.2024
9,"Культура, спорт, туризм и информационное пространство",1022748011.0,1099930144.1,1095827402.0,694043090.8,1040671009.2,683588174.451,859855565.759,176267391.30799997,98.49362143538538,62.3810075567904,0,True,True,False,8.0,09.2024
10,Топливно-энергетический комплекс и недропользование,337029387.0,481251549.4,423071317.2,252526731.0,422348311.1,237750877.467,368748181.726,130997304.259,94.14879625832562,56.196406563436966,0,True,True,False,9.0,09.2024
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1432616673.7,1460954109.0,1476392099.1,1002174592.5,1307232565.5,982752990.536,1113257801.83,130504811.29399991,98.06205404633624,66.56449808523634,0,True,True,False,10.0,09.2024
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",187519921.7,211965351.4,314014489.7,142449090.2,191699296.7,122290612.579,171221579.966,48930967.386999995,85.84864417687942,38.94425785760166,0,True,True,False,11.0,09.2024
13,Транспорт и коммуникации,1884594926.0,2197948255.2,2134170492.0,1470848337.7,2083921198.3,1413252137.854,1950925130.525,537672992.671,96.08415100525833,66.2202079520646,0,True,True,False,12.0,09.2024
14,Прочие,1643047432.4,1858635253.9,1249033532.2,870936171.5,1108701390.9,719323741.338,873473744.448,154150003.1099999,82.59201591077792,57.59042674146711,0,True,True,False,13.0,09.2024
15,Обслуживание долга,2074437866.0,2073771818.7,2073771818.7,1990052186.0,1998478370.0,1990051285.088,1990051285.088,0.0,99.9999547292274,95.9628859425584,0,True,True,False,14.0,09.2024
16,Трансферты,0.0,0.0,57753182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,True,False,15.0,09.2024
17,Погашение займов,3271049283.0,3224253535.0,3224253535.0,2345011088.5,2365402646.1,2345011086.27,2345011086.27,0.0,99.9999999049045,72.73035636975737,0,True,True,False,16.0,09.2024
1,Итого,34433804252.0,36714529050.3,35567024837.9,28721321177.9,32916553065.4,27117379597.768,30088641122.671,2971261524.903,94.41550209268864,76.24303613067993,0,True,True,False,,10.2024
2,Государственные услуги общего характера,1404718657.8,1503524747.0,1792788358.7,1428935462.1,1671865388.4,1323658130.86,1510042501.348,186384370.48800015,92.63246423422919,73.83236980743342,0,True,True,False,1.0,10.2024
3,Оборона,1268934771.9,1352816755.4,1340358486.8,928408434.7,1132021429.5,884377132.398,992967058.385,108589925.98699999,95.25733495557608,65.98064182884241,0,True,True,False,2.0,10.2024
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1606151117.0,1658987367.2,1654898082.2,1287197697.4,1472678637.8,1204482380.466,1338325005.051,133842624.58500004,93.5740005516576,72.78287366583788,0,True,True,False,3.0,10.2024
5,Образование,7328473185.0,7470081743.8,6696121082.0,5297037038.5,6406824334.6,5040313546.302,5849193826.516,808880280.2139997,95.15345106458425,75.27213866922128,0,True,True,False,4.0,10.2024
6,Здравоохранение,2757593261.0,2797065704.7,2765439266.4,2157112642.7,2333818219.6,1695077607.396,1794182825.224,99105217.82800007,78.58085729238121,61.29505818446781,0,True,True,False,5.0,10.2024
7,Социальная помощь и социальное обеспечение,6197164450.8,6220236306.2,6130112391.0,5018046799.1,5171309120.5,5008896081.68,5046238908.277,37342826.59700012,99.81764384059468,81.70969408381276,0,True,True,False,6.0,10.2024
8,Жилищно-коммунальное хозяйство,2017725307.7,2982719535.9,2602105442.7,1832218902.8,2585214488.4,1630048663.34,2188228332.76,558179669.4200003,88.96582503591448,62.643451590825116,0,True,True,False,7.0,10.2024
9,"Культура, спорт, туризм и информационное пространство",1022748011.0,1114115525.7,1111975547.8,803892638.0,1071467028.4,762927291.796,911663766.259,148736474.46299994,94.90412720958392,68.61007809977671,0,True,True,False,8.0,10.2024
10,Топливно-энергетический комплекс и недропользование,337029387.0,521869202.8,462297913.3,323483481.1,461794306.2,291286909.759,434043466.277,142756556.518,90.04691948055087,63.008484654347676,0,True,True,False,9.0,10.2024
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1432616673.7,1463927112.6,1478536649.4,1116252187.3,1410423159.7,1081412667.705,1192126288.405,110713620.70000005,96.87888453958865,73.14074143132294,0,True,True,False,10.0,10.2024
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",187519921.7,215354294.6,320233730.5,158331804.6,198117616.0,139652376.849,181903021.024,42250644.17499998,88.20235277543222,43.60951503483172,0,True,True,False,11.0,10.2024
13,Транспорт и коммуникации,1884594926.0,2248563496.5,2188052558.1,1689643636.0,2146027330.1,1602275474.708,2046018697.483,443743222.7750001,94.82919596591195,73.22838150192055,0,True,True,False,12.0,10.2024
14,Прочие,1643047432.4,1875375399.2,1168393325.3,963869342.2,1131282182.2,779863894.039,929879820.192,150015926.153,80.90971046542329,66.74669198737163,0,True,True,False,13.0,10.2024
15,Обслуживание долга,2074437866.0,2073765956.7,2151848322.7,2144143894.0,2146834715.0,2100421366.048,2101141531.048,720165.0,97.96083984501462,97.61010308628664,0,True,True,False,14.0,10.2024
16,Трансферты,0.0,0.0,57753182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,True,True,False,15.0,10.2024
17,Погашение займов,3271049283.0,3216125902.0,3646110499.0,3572747217.4,3576875109.0,3572686074.422,3572686074.422,0.0,99.99828862849007,97.98622601815995,0,True,True,False,16.0,10.2024
1,Итого,34433804252.0,36733383528.4,35569827853.9,32054559120.4,34235673552.5,30281199750.21,32195235981.392,1914036231.1819992,94.46768441416057,85.13170171806121,0,True,True,False,,11.2024
2,Государственные услуги общего характера,1404718657.8,1511373769.0,1808247881.4,1604193285.3,1746842496.2,1499071393.354,1624742329.82,125670936.46599984,93.44705573142072,82.90187472490629,0,True,True,False,1.0,11.2024
3,Оборона,1268934771.9,1352448014.2,1339066115.5,1133727688.2,1191332579.5,987293632.228,1073169098.199,85875465.97099996,87.08384231097939,73.73001383575074,0,True,True,False,2.0,11.2024
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1606151117.0,1662374139.9,1658355918.1,1482662907.1,1552803713.5,1403283508.292,1473162732.583,69879224.29099989,94.6461600659275,84.61895863101331,0,True,True,False,3.0,11.2024
5,Образование,7328473185.0,7469349830.5,6697302167.1,5984258002.9,6558713111.8,5759980067.225,6262486997.936,502506930.7109995,96.25220143305464,86.00448245444971,0,True,True,False,4.0,11.2024
6,Здравоохранение,2757593261.0,2796619708.8,2724957425.4,2366408337.3,2463009488.6,2022415923.806,2090764922.114,68348998.30800009,85.46352258518134,74.21825768559033,0,True,True,False,5.0,11.2024
7,Социальная помощь и социальное обеспечение,6197164450.8,6208412061.0,6116197795.3,5536443736.9,5635062331.7,5523292481.367,5547191533.741,23899052.37400055,99.76246023335615,90.30598202058442,0,True,True,False,6.0,11.2024
8,Жилищно-коммунальное хозяйство,2017725307.7,3005602089.3,2620901762.4,2260366533.9,2614275003.4,1916095392.668,2309924887.884,393829495.21599984,84.76923383580626,73.10824923530906,0,True,True,False,7.0,11.2024
9,"Культура, спорт, туризм и информационное пространство",1022748011.0,1111230406.5,1110179322.0,911628236.8,1089463174.7,872403231.731,957924154.026,85520922.29500008,95.69725865373722,78.58219068243463,0,True,True,False,8.0,11.2024
10,Топливно-энергетический комплекс и недропользование,337029387.0,526099970.1,458664912.7,410907542.9,458361406.6,356430281.871,441444101.938,85013820.06700003,86.7422095383005,77.71038769301526,0,True,True,False,9.0,11.2024
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1432616673.7,1456519658.9,1471235323.9,1370593287.4,1448922363.6,1201207389.099,1269622245.951,68414856.852,87.64141778176054,81.6461764875791,0,True,True,False,10.0,11.2024
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",187519921.7,215623327.0,357617229.2,211974857.5,356504407.3,169635534.091,220435033.464,50799499.372999996,80.02625221295408,47.43494447134987,0,True,True,False,11.0,11.2024
13,Транспорт и коммуникации,1884594926.0,2244426828.9,2185464711.7,1928504358.1,2158362843.0,1843879292.938,2112065812.513,268186519.57500005,95.61188105141882,84.37012426083548,0,True,True,False,12.0,11.2024
14,Прочие,1643047432.4,1884199022.2,1157559776.1,1037070361.8,1144265718.9,919782573.465,1005114509.348,85331935.88300002,88.69046955199565,79.45875387652909,0,True,True,False,13.0,11.2024
15,Обслуживание долга,2074437866.0,2072970600.1,2215288806.1,2174484693.9,2176419622.7,2173297306.3,2174055880.1,758573.7999997139,99.94539452941054,98.10446837972673,0,True,True,False,14.0,11.2024
16,Трансферты,0.0,0.0,2678208.0,2678208.0,2678208.0,0.0,0.0,0.0,0.0,0.0,0,True,True,False,15.0,11.2024
17,Погашение займов,3271049283.0,3216134102.0,3646110499.0,3638657082.4,3638657083.0,3633131741.775,3633131741.775,0.0,99.84814890494282,99.64403829152847,0,True,True,False,16.0,11.2024
1,Итого,34433804252.0,37104862953.0,35443077704.7,35443077704.7,35443077704.7,34687576161.021,34826211008.587,138634847.56599426,97.86840874832151,97.86840874832151,0,True,True,False,,12.2024
2,Государственные услуги общего характера,1404718657.8,1467113955.8,1809411669.5,1809411669.5,1809411669.5,1776016383.283,1780936657.014,4920273.730999947,98.15435664642152,98.15435664642152,0,True,True,False,1.0,12.2024
3,Оборона,1268934771.9,1310212748.8,1278784683.4,1278784683.4,1278784683.4,1184492093.587,1186132367.666,1640274.0789999962,92.62639042858275,92.62639042858275,0,True,True,False,2.0,12.2024
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1606151117.0,1655358644.9,1677050854.1,1677050854.1,1677050854.1,1670629264.164,1676651931.177,6022667.013000011,99.61709032732665,99.61709032732665,0,True,True,False,3.0,12.2024
5,Образование,7328473185.0,7482145624.4,6717662052.0,6717662052.0,6717662052.0,6707200154.372,6711666852.764,4466698.392000198,99.84426281722693,99.84426281722693,0,True,True,False,4.0,12.2024
6,Здравоохранение,2757593261.0,2739848737.9,2724333717.7,2724333717.7,2724333717.7,2499780161.003,2507547266.3,7767105.297000408,91.75748715225028,91.75748715225028,0,True,True,False,5.0,12.2024
7,Социальная помощь и социальное обеспечение,6197164450.8,6120307129.3,6069522107.9,6069522107.9,6069522107.9,6035107094.688,6038296873.056,3189778.3680000305,99.4329864427513,99.4329864427513,0,True,True,False,6.0,12.2024
8,Жилищно-коммунальное хозяйство,2017725307.7,2928959226.4,2547915389.4,2547915389.4,2547915389.4,2456826638.341,2518418382.988,61591744.646999836,96.42496954812734,96.42496954812734,0,True,True,False,7.0,12.2024
9,"Культура, спорт, туризм и информационное пространство",1022748011.0,1082003429.7,1087063107.7,1087063107.7,1087063107.7,1082471796.508,1084760985.658,2289189.1500000954,99.57764078649359,99.57764078649359,0,True,True,False,8.0,12.2024
10,Топливно-энергетический комплекс и недропользование,337029387.0,501632121.4,448372936.4,448372936.4,448372936.4,434088467.095,445737953.923,11649486.82799995,96.81415443588313,96.81415443588313,0,True,True,False,9.0,12.2024
11,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",1432616673.7,1443495599.4,1472003879.0,1472003879.0,1472003879.0,1385913832.947,1386965477.786,1051644.8389999866,94.15150684850879,94.15150684850879,0,True,True,False,10.0,12.2024
12,"Промышленность, архитектурная, градостроительная и строительная деятельность",187519921.7,187469549.7,324398733.1,324398733.1,324398733.1,277978617.942,279035182.315,1056564.3730000257,85.69041416580056,85.69041416580056,0,True,True,False,11.0,12.2024
13,Транспорт и коммуникации,1884594926.0,2277924584.6,2241010122.3,2241010122.3,2241010122.3,2194773619.882,2219103656.573,24330036.690999985,97.93680082218698,97.93680082218698,0,True,True,False,12.0,12.2024
14,Прочие,1643047432.4,2015534011.8,1161657272.3,1161657272.3,1161657272.3,1103329600.307,1111988984.465,8659384.157999992,94.97892593763775,94.97892593763775,0,True,True,False,13.0,12.2024
15,Обслуживание долга,2074437866.0,2241265195.2,2232330681.2,2232330681.2,2232330681.2,2232329182.849,2232329182.849,0.0,99.99993287952307,99.99993287952307,0,True,True,False,14.0,12.2024
16,Погашение займов,3271049283.0,3651592393.7,3651560498.7,3651560498.7,3651560498.7,3646639254.053,3646639254.053,0.0,99.86522899870475,99.86522899870475,0,True,True,False,16.0,12.2024
1,Итого,38714008580.0,38714617206.0,37367912672.0,2563692561.9,14903324494.1,2049441941.07,4548525277.774,2499083336.7040005,79.94101833923177,5.484496709942429,0,True,True,False,,01.2025
2,Государственные услуги общего характера,1469951363.4,1469971220.4,1491286704.3,90703272.6,692592366.4,64574463.369,230234149.075,165659685.70599997,71.19309096351174,4.330117286153291,0,True,True,False,1.0,01.2025
3,Оборона,1341162334.0,1341181916.0,1340202916.0,39140918.4,281364254.2,25521030.455,108664549.886,83143519.43100001,65.20294233821554,1.9042661488284658,0,True,True,False,2.0,01.2025
4,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",1739731263.0,1739731263.0,1739659778.0,114422296.0,531888478.0,71595934.199,167128292.849,95532358.65,62.57166365460801,4.11551356790638,0,True,True,False,3.0,01.2025
