id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,month
4,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",291862091.0,324102619.4,324097704.5,127787284.0,262971788.4,127390250.257,167208109.786,39817859.529000014,99.68930105518167,39.306125433233355,0,True,True,False,06.2023
5,4,Образование,5005750655.0,5116421008.6,5129595515.7,2607651040.7,4548718004.4,2601571805.097,3458546169.64,856974364.5429997,99.76686928165941,50.716899551523056,0,True,True,False,06.2023
6,5,Здравоохранение,307894771.0,362351985.0,368508729.5,95180493.9,301662611.4,94815997.884,159117442.911,64301445.02700001,99.61704756818875,25.72964771082852,0,True,True,False,06.2023
7,6,Социальная помощь и социальное обеспечение,677644184.4,696986562.7,697283561.1,308875810.3,568096116.0,308392717.528,349102203.84,40709486.31199998,99.84359643717946,44.22773384209645,0,True,True,False,06.2023
8,7,Жилищно-коммунальное хозяйство,1230244727.7,1871047273.0,1930608512.7,581369736.2,1828562866.6,575619002.07,1225683606.145,650064604.0749999,99.0108301530127,29.815418210550813,0,True,True,False,06.2023
9,8,"Культура, спорт, туризм и информационное пространство",554081353.3,610968946.3,611199590.7,273007256.3,521934786.0,271630267.348,374867835.142,103237567.79400003,99.49562184878819,44.44215465473478,0,True,True,False,06.2023
10,9,Топливно-энергетический комплекс и недропользование,169350210.0,315725894.1,322767899.7,132346301.4,322036021.5,130094452.033,282794668.307,152700216.274,98.29851734186809,40.3058830056885,0,True,True,False,06.2023
11,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",699228597.2,871462561.8,894736887.3,330497756.2,633087288.0,329930290.304,396678514.608,66748224.30399996,99.82829962220482,36.87455999490679,0,True,True,False,06.2023
12,11,"Промышленность, архитектурная, градостроительная и строительная деятельность",38052685.9,59647017.3,77582233.2,33691244.7,72708210.1,33201491.732,53916610.045,20715118.313,98.54634943778137,42.795225611010125,0,True,True,False,06.2023
13,12,Транспорт и коммуникации,827597641.8,1110456892.3,1142589673.6,431152314.6,1077526141.9,428021638.073,802284501.634,374262863.56099993,99.27388154464519,37.46066045953455,0,True,True,False,06.2023
