id,code,name,utv,utch,plg,plgp,plgo,sumrg,obz,obzsumrg,plgpsumrg,plgsumrg,level,isLeaf,loaded,expanded,parentCode,parent_id,month
63,102,"Строительство, реконструкция объектов культуры за счет средств республиканского бюджета",2000000.0,2000000.0,2000000.0,1100000.0,1100000.0,707551.8,707551.8,0.0,64.32289090909092,35.377590000000005,4,False,True,False,33.0,62.0,06.2023
64,36,Развитие спорта высших достижений,18030000.0,39747449.0,39747449.0,19702881.0,39747449.0,19697636.6,39747447.9,20049811.299999997,99.97338257283288,49.55698314123254,3,False,True,False,240.0,61.0,06.2023
65,101,"Строительство, реконструкция объектов спорта за счет средств республиканского бюджета",18030000.0,39747449.0,39747449.0,19702881.0,39747449.0,19697636.6,39747447.9,20049811.299999997,99.97338257283288,49.55698314123254,4,False,True,False,36.0,64.0,06.2023
66,694,Управление Делами Президента Республики Казахстан,2230900.0,2408313.0,2408313.0,627075.0,2405613.0,555194.8,2287772.7,1732577.9000000001,88.5372244149424,23.05326591684719,2,False,True,False,8.0,60.0,06.2023
67,15,Развитие инфраструктуры Щучинско-Боровской курортной зоны,2230900.0,2408313.0,2408313.0,627075.0,2405613.0,555194.8,2287772.7,1732577.9000000001,88.5372244149424,23.05326591684719,3,False,True,False,694.0,66.0,06.2023
68,0,,2230900.0,2408313.0,2408313.0,627075.0,2405613.0,555194.8,2287772.7,1732577.9000000001,88.5372244149424,23.05326591684719,4,False,True,False,15.0,67.0,06.2023
69,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",30721110.0,36034682.0,36034682.0,17337045.7,34432849.0,15458351.799999999,32193966.8,16735615.000000002,89.16370221023297,42.898538136121196,1,False,True,False,1.0,1.0,06.2023
70,207,Министерство экологии и природных ресурсов Республики Казахстан,25021677.0,30335249.0,30335249.0,15068415.7,28733416.0,13189721.9,26494533.8,13304811.9,87.53224069866882,43.47985375033513,2,False,True,False,10.0,69.0,06.2023
71,254,Эффективное управление водными ресурсами ,17737121.0,17364145.0,17364145.0,6153122.7,17057062.0,4453829.1,14949269.799999999,10495440.7,72.38323233827272,25.649573301766367,3,False,True,False,207.0,70.0,06.2023
72,113,"Строительство и реконструкция систем водоснабжения, гидротехнических сооружений за счет средств республиканского бюджета",17737121.0,17364145.0,17364145.0,6153122.7,17057062.0,4453829.1,14949269.799999999,10495440.7,72.38323233827272,25.649573301766367,4,False,True,False,254.0,71.0,06.2023
73,268,Усовершенствование ирригационных и дренажных систем,7284556.0,12971104.0,12971104.0,8915293.0,11676354.0,8735892.8,11545264.0,2809371.1999999993,97.98772513702019,67.34887639479261,3,False,True,False,207.0,70.0,06.2023
74,4,За счет внешних займов,2185367.0,3891331.0,3891331.0,2674714.0,2674714.0,2674556.0,2674556.0,0.0,99.99409282637322,68.73113595322526,4,False,True,False,268.0,73.0,06.2023
75,16,За счет софинансирования внешних займов из республиканского бюджета,5099189.0,9079773.0,9079773.0,6240579.0,9001640.0,6061336.8,8870708.0,2809371.2,97.12779535360421,66.75647948467433,4,False,True,False,268.0,73.0,06.2023
76,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",5699433.0,5699433.0,5699433.0,2268630.0,5699433.0,2268629.9,5699433.0,3430803.1,99.99999559205335,39.804484060081066,2,False,True,False,10.0,69.0,06.2023
77,7,Повышение уровня государственного геодезического и картографического обеспечения страны,5699433.0,5699433.0,5699433.0,2268630.0,5699433.0,2268629.9,5699433.0,3430803.1,99.99999559205335,39.804484060081066,3,False,True,False,223.0,76.0,06.2023
78,102,Создание Национальной инфраструктуры пространственных данных Республики Казахстан,5699433.0,5699433.0,5699433.0,2268630.0,5699433.0,2268629.9,5699433.0,3430803.1,99.99999559205335,39.804484060081066,4,False,True,False,7.0,77.0,06.2023
79,12,Транспорт и коммуникации,99825871.0,80576927.0,80576927.0,39207295.0,80576927.0,39208130.0,49875654.0,10667524.0,100.0021297057091,48.659252046184385,1,False,True,False,1.0,1.0,06.2023
80,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",19148944.0,1000000.0,1000000.0,300000.0,1000000.0,300000.0,1000000.0,700000.0,100.0,30.0,2,False,True,False,12.0,79.0,06.2023
81,11,Создание космического ракетного комплекса «Байтерек» на базе ракеты космического назначения среднего класса нового поколения для запусков беспилотных космических аппаратов,19148944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,223.0,80.0,06.2023
82,0,,19148944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,11.0,81.0,06.2023
83,13,Создание и ввод в эксплуатацию космической системы дистанционного зондирования Земли среднего разрешения «KazEOSat-MR»,0.0,1000000.0,1000000.0,300000.0,1000000.0,300000.0,1000000.0,700000.0,100.0,30.0,3,False,True,False,223.0,80.0,06.2023
84,0,,0.0,1000000.0,1000000.0,300000.0,1000000.0,300000.0,1000000.0,700000.0,100.0,30.0,4,False,True,False,13.0,83.0,06.2023
85,249,Министерство индустрии и инфраструктурного развития Республики Казахстан,80676927.0,79576927.0,79576927.0,38907295.0,79576927.0,38908130.0,48875654.0,9967524.0,100.00214612709519,48.89373272732686,2,False,True,False,12.0,79.0,06.2023
86,3,Развитие автомобильных дорог на республиканском уровне,58400000.0,57300000.0,57300000.0,25628740.0,57300000.0,25629575.0,26621727.3,992152.3000000007,100.00325806106738,44.72875218150087,3,False,True,False,249.0,85.0,06.2023
87,4,За счет внешних займов ,48705000.0,48026429.0,48026429.0,21444323.0,48026429.0,21446175.599999998,21446175.599999998,0.0,100.00863911628267,44.65494530105496,4,False,True,False,3.0,86.0,06.2023
88,5,За счет внутренних источников,1100000.0,1000000.0,1000000.0,514199.0,1000000.0,514199.0,1000000.0,485801.0,100.0,51.4199,4,False,True,False,3.0,86.0,06.2023
89,16,За счет софинансирования внешних займов из республиканского бюджета ,8595000.0,8273571.0,8273571.0,3670218.0,8273571.0,3669200.4,4175551.7,506351.3000000003,99.97227412649603,44.34844881369846,4,False,True,False,3.0,86.0,06.2023
90,207,Проектирование и строительство пограничных отделений,22276927.0,22276927.0,22276927.0,13278555.0,22276927.0,13278555.0,22253926.7,8975371.7,100.0,59.60676263831183,3,False,True,False,249.0,85.0,06.2023
91,0,,22276927.0,22276927.0,22276927.0,13278555.0,22276927.0,13278555.0,22253926.7,8975371.7,100.0,59.60676263831183,4,False,True,False,207.0,90.0,06.2023
92,13,Прочие,22769100.0,46723249.0,46723249.0,21007689.0,46723249.0,21007031.0,39795260.599999994,18788229.599999994,99.99686781349439,44.96055272183661,1,False,True,False,1.0,1.0,06.2023
93,694,Управление Делами Президента Республики Казахстан,22769100.0,46723249.0,46723249.0,21007689.0,46723249.0,21007031.0,39795260.599999994,18788229.599999994,99.99686781349439,44.96055272183661,2,False,True,False,13.0,92.0,06.2023
94,8,Строительство и реконструкция объектов Управления Делами Президента Республики Казахстан,22769100.0,46723249.0,46723249.0,21007689.0,46723249.0,21007031.0,39795260.599999994,18788229.599999994,99.99686781349439,44.96055272183661,3,False,True,False,694.0,93.0,06.2023
95,0,,22769100.0,46723249.0,46723249.0,21007689.0,46723249.0,21007031.0,39795260.599999994,18788229.599999994,99.99686781349439,44.96055272183661,4,False,True,False,8.0,94.0,06.2023
1,1,I. Республиканские инвестиционные проекты - всего,331891636.0,377443980.0,375385000.0,201286357.0,342075496.0,189690421.7,306337049.0,116646627.30000001,94.23908531465945,50.53223269443371,0,False,True,False,,,07.2023
2,1,Государственные услуги общего характера,45497690.0,46092443.0,46092443.0,13103968.6,15227347.0,12880592.4,13895953.1,1015360.6999999993,98.29535458441194,27.945128445459055,1,False,True,False,1.0,1.0,07.2023
3,204,Министерство иностранных дел Республики Казахстан,0.0,256655.0,256655.0,0.0,256655.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,1.0,2.0,07.2023
4,28,Создание единой информационной системы дипломатической службы Министерства иностранных дел Республики Казахстан,0.0,256655.0,256655.0,0.0,256655.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,204.0,3.0,07.2023
5,0,,0.0,256655.0,256655.0,0.0,256655.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,28.0,4.0,07.2023
6,217,Министерство финансов Республики Казахстан,45220730.0,45497310.0,45497310.0,13010459.1,14632214.0,12830826.7,13634780.399999999,803953.6999999993,98.61932312596102,28.201286405723764,2,False,True,False,1.0,2.0,07.2023
7,30,Создание и развитие информационных систем Министерства финансов Республики Казахстан,0.0,276580.0,276580.0,0.0,276580.0,0.0,259980.2,259980.2,0.0,0.0,3,False,True,False,217.0,6.0,07.2023
8,102,"Создание, внедрение и развитие информационной системы «Интегрированная система налогового администрирования»",0.0,276580.0,276580.0,0.0,276580.0,0.0,259980.2,259980.2,0.0,0.0,4,False,True,False,30.0,7.0,07.2023
9,205,Модернизация и техническое дооснащение пунктов пропуска на границе,45220730.0,45220730.0,45220730.0,13010459.1,14355634.0,12830826.7,13374800.2,543973.5,98.61932312596102,28.373771719297764,3,False,True,False,217.0,6.0,07.2023
10,4,За счет внешних займов,43852766.0,43852766.0,43852766.0,12985385.1,12987670.0,12805783.5,12805783.5,0.0,98.61689431143633,29.201769165484336,4,False,True,False,205.0,9.0,07.2023
11,30,За счет средств республиканского бюджета,1367964.0,1367964.0,1367964.0,25074.0,1367964.0,25043.2,569016.7,543973.5,99.87716359575657,1.8306914509446155,4,False,True,False,205.0,9.0,07.2023
12,608,Агентство Республики Казахстан по делам государственной службы,181610.0,181610.0,181610.0,0.0,181610.0,0.0,110195.1,110195.1,0.0,0.0,2,False,True,False,1.0,2.0,07.2023
13,17,Создание и развитие информационных систем Агентства Республики Казахстан по делам государственной службы,181610.0,181610.0,181610.0,0.0,181610.0,0.0,110195.1,110195.1,0.0,0.0,3,False,True,False,608.0,12.0,07.2023
14,0,,181610.0,181610.0,181610.0,0.0,181610.0,0.0,110195.1,110195.1,0.0,0.0,4,False,True,False,17.0,13.0,07.2023
15,693,Управление материально-технического обеспечения ,95350.0,156868.0,156868.0,93509.5,156868.0,49765.7,150977.6,101211.90000000001,53.219940219977644,31.724570976872275,2,False,True,False,1.0,2.0,07.2023
16,1,Услуги по обеспечению деятельности Парламента Республики Казахстан,95350.0,156868.0,156868.0,93509.5,156868.0,49765.7,150977.6,101211.90000000001,53.219940219977644,31.724570976872275,3,False,True,False,693.0,15.0,07.2023
17,101,"Строительство зданий, сооружений Управления материально-технического обеспечения",95350.0,156868.0,156868.0,93509.5,156868.0,49765.7,150977.6,101211.90000000001,53.219940219977644,31.724570976872275,4,False,True,False,1.0,16.0,07.2023
18,2,Оборона,62140240.0,64599969.0,63090668.0,36459883.199999996,62584118.0,35045057.199999996,57389994.3,22344937.1,96.11949936252127,55.5471328976894,1,False,True,False,1.0,1.0,07.2023
19,202,Министерство по чрезвычайным ситуациям Республики Казахстан,45215872.0,47541603.0,46032302.0,25319513.099999998,45649750.0,23904687.3,41595367.1,17690679.8,94.41211292487296,51.93024520042469,2,False,True,False,2.0,18.0,07.2023
20,6,Строительство и реконструкция объектов защиты от чрезвычайных ситуаций природного и техногенного характера,45215872.0,47541603.0,46032302.0,25319513.099999998,45649750.0,23904687.3,41595367.1,17690679.8,94.41211292487296,51.93024520042469,3,False,True,False,202.0,19.0,07.2023
21,100,Строительство и реконструкция объектов защиты от чрезвычайных ситуаций природного и техногенного характера,45215872.0,47541603.0,46032302.0,25319513.099999998,45649750.0,23904687.3,41595367.1,17690679.8,94.41211292487296,51.93024520042469,4,False,True,False,6.0,20.0,07.2023
22,208,Министерство обороны Республики Казахстан,16924368.0,17058366.0,17058366.0,11140370.1,16934368.0,11140369.9,15794627.200000001,4654257.300000001,99.99999820472752,65.30736824382828,2,False,True,False,2.0,18.0,07.2023
23,47,"Обеспечение боевой, мобилизационной готовности Вооруженных Сил Республики Казахстан",16924368.0,17058366.0,17058366.0,11140370.1,16934368.0,11140369.9,15794627.200000001,4654257.300000001,99.99999820472752,65.30736824382828,3,False,True,False,208.0,22.0,07.2023
24,104,Строительство объектов Вооруженных Сил,15795759.0,15929757.0,15929757.0,11139097.7,15805759.0,11139097.6,15777170.9,4638073.300000001,99.99999910226121,69.92634978675444,4,False,True,False,47.0,23.0,07.2023
25,107,Создание автоматизированной системы управления Вооруженных Сил,1128609.0,1128609.0,1128609.0,1272.4,1128609.0,1272.3,17456.3,16184.0,99.99214083621501,0.11273169007158369,4,False,True,False,47.0,23.0,07.2023
26,3,"Общественный порядок, безопасность, правовая, судебная, уголовно-исполнительная деятельность",15412417.0,25790412.0,25240733.0,9636607.9,25125378.0,5607074.6,22011065.9,16403991.299999999,58.18514832382046,22.21438894028949,1,False,True,False,1.0,1.0,07.2023
27,201,Министерство внутренних дел Республики Казахстан,8822755.0,17509065.0,16975331.0,5095363.0,16859976.0,4282854.3,16589810.2,12306955.899999999,84.05395847165353,25.229872100873905,2,False,True,False,3.0,26.0,07.2023
28,76,Охрана общественного порядка и обеспечение общественной безопасности,8701965.0,9656814.0,9656814.0,2842138.0,9541459.0,2241837.9,9530635.6,7288797.699999999,78.87857310236167,23.2150883303748,3,False,True,False,201.0,27.0,07.2023
29,110,"Строительство, реконструкция объектов общественного порядка, безопасности",4762548.0,5717397.0,5717397.0,2573882.0,5602042.0,1973582.2,5602038.1,3628455.8999999994,76.6772602629025,34.51889382528448,4,False,True,False,76.0,28.0,07.2023
30,125,Развитие информационных систем Министерства внутренних дел Республики Казахстан,3939417.0,3939417.0,3939417.0,268256.0,3939417.0,268255.7,3928597.5,3660341.8,99.9998881665275,6.809527907302019,4,False,True,False,76.0,28.0,07.2023
31,77,Организация деятельности уголовно-исполнительной системы,120790.0,7852251.0,7318517.0,2253225.0,7318517.0,2041016.4,7059174.6,5018158.199999999,90.58200579169856,27.88838777036386,3,False,True,False,201.0,27.0,07.2023
32,102,"Строительство, реконструкция объектов уголовно-исполнительной системы",0.0,7731461.0,7197727.0,2253225.0,7197727.0,2041016.4,6949638.6,4908622.199999999,90.58200579169856,28.35640195856275,4,False,True,False,77.0,31.0,07.2023
33,104,Развитие информационных систем уголовно-исполнительной системы,120790.0,120790.0,120790.0,0.0,120790.0,0.0,109536.0,109536.0,0.0,0.0,4,False,True,False,77.0,31.0,07.2023
34,410,Комитет национальной безопасности Республики Казахстан,1734372.0,1734372.0,1734372.0,6447.8,1734372.0,1403.8,1403.8,0.0,21.771767114364586,0.08093995982407465,2,False,True,False,3.0,26.0,07.2023
35,2,Программа развития системы национальной безопасности,1734372.0,1734372.0,1734372.0,6447.8,1734372.0,1403.8,1403.8,0.0,21.771767114364586,0.08093995982407465,3,False,True,False,410.0,34.0,07.2023
36,0,,1734372.0,1734372.0,1734372.0,6447.8,1734372.0,1403.8,1403.8,0.0,21.771767114364586,0.08093995982407465,4,False,True,False,2.0,35.0,07.2023
37,501,Верховный Суд Республики Казахстан,4355290.0,4768883.0,4768883.0,4095899.1,4768883.0,1322216.5,4672748.0,3350531.5,32.281471484490424,27.72591611075382,2,False,True,False,3.0,26.0,07.2023
38,1,"Обеспечение судебными органами судебной защиты прав, свобод  и законных интересов граждан и организаций",4355290.0,4768883.0,4768883.0,4095899.1,4768883.0,1322216.5,4672748.0,3350531.5,32.281471484490424,27.72591611075382,3,False,True,False,501.0,37.0,07.2023
39,107,Модернизация компонентов «Автоматизированной информационно-аналитической системы судебных органов Республики Казахстан «Төрелік 2.0»,575204.0,575204.0,575204.0,191735.0,575204.0,154278.0,565600.0,411322.0,80.46418233499361,26.821440741024055,4,False,True,False,1.0,38.0,07.2023
40,112,Строительство объектов органов судебной системы,3780086.0,4193679.0,4193679.0,3904164.1,4193679.0,1167938.5,4107148.0,2939209.5,29.9152000296299,27.849973734279615,4,False,True,False,1.0,38.0,07.2023
41,502,Генеральная прокуратура Республики Казахстан,500000.0,1173540.0,1173540.0,317719.0,1173540.0,600.0,747103.9,746503.9,0.1888461187401446,0.05112735824939925,2,False,True,False,3.0,26.0,07.2023
42,1,Осуществление высшего надзора за точным и единообразным применением законов и подзаконных актов в Республике Казахстан,0.0,40965.0,40965.0,12290.0,40965.0,0.0,36868.5,36868.5,0.0,0.0,3,False,True,False,502.0,41.0,07.2023
43,102,"Строительство, реконструкция объектов для органов прокуратуры",0.0,40965.0,40965.0,12290.0,40965.0,0.0,36868.5,36868.5,0.0,0.0,4,False,True,False,1.0,42.0,07.2023
44,15,Создание оперативной системы обеспечения правовой  статистической информацией,500000.0,1132575.0,1132575.0,305429.0,1132575.0,600.0,710235.4,709635.4,0.1964450003110379,0.05297662406463148,3,False,True,False,502.0,41.0,07.2023
45,104,Создание информационной системы «Электронное дело»,500000.0,1132575.0,1132575.0,305429.0,1132575.0,600.0,710235.4,709635.4,0.1964450003110379,0.05297662406463148,4,False,True,False,15.0,44.0,07.2023
46,628,Агентство Республики Казахстан по финансовому мониторингу,0.0,445102.0,445102.0,121179.0,445102.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,3.0,26.0,07.2023
47,4,Создание информационной системы экономических расследований,0.0,445102.0,445102.0,121179.0,445102.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,628.0,46.0,07.2023
48,0,,0.0,445102.0,445102.0,121179.0,445102.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,4.0,47.0,07.2023
49,681,Служба государственной охраны Республики Казахстан,0.0,159450.0,143505.0,0.0,143505.0,0.0,0.0,0.0,0.0,0.0,2,False,True,False,3.0,26.0,07.2023
50,2,Программа развития Службы государственной охраны Республики  Казахстан,0.0,159450.0,143505.0,0.0,143505.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,681.0,49.0,07.2023
51,0,,0.0,159450.0,143505.0,0.0,143505.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,2.0,50.0,07.2023
52,4,Образование,4723283.0,4723283.0,4723283.0,1466045.0,4573919.0,1437540.1,4573918.4,3136378.3000000003,98.05565995586767,30.435188829464593,1,False,True,False,1.0,1.0,07.2023
53,201,Министерство внутренних дел Республики Казахстан,4723283.0,4723283.0,4723283.0,1466045.0,4573919.0,1437540.1,4573918.4,3136378.3000000003,98.05565995586767,30.435188829464593,2,False,True,False,4.0,52.0,07.2023
54,79,"Обучение, повышение квалификации и переподготовка кадров Министерства внутренних дел Республики Казахстан",4723283.0,4723283.0,4723283.0,1466045.0,4573919.0,1437540.1,4573918.4,3136378.3000000003,98.05565995586767,30.435188829464593,3,False,True,False,201.0,53.0,07.2023
55,105,Строительство объектов образования,4723283.0,4723283.0,4723283.0,1466045.0,4573919.0,1437540.1,4573918.4,3136378.3000000003,98.05565995586767,30.435188829464593,4,False,True,False,79.0,54.0,07.2023
56,5,Здравоохранение,28541025.0,28747253.0,28747253.0,22212424.6,28541025.0,22212424.5,28541025.0,6328600.5,99.9999995498015,77.26798974496798,1,False,True,False,1.0,1.0,07.2023
57,226,Министерство здравоохранения Республики Казахстан,28541025.0,28747253.0,28747253.0,22212424.6,28541025.0,22212424.5,28541025.0,6328600.5,99.9999995498015,77.26798974496798,2,False,True,False,5.0,56.0,07.2023
58,53,Обеспечение хранения специального медицинского резерва и развитие инфраструктуры здравоохранения,28541025.0,28747253.0,28747253.0,22212424.6,28541025.0,22212424.5,28541025.0,6328600.5,99.9999995498015,77.26798974496798,3,False,True,False,226.0,57.0,07.2023
59,114,Строительство и реконструкция объектов здравоохранения на республиканском уровне за счет республиканского бюджета,28541025.0,28747253.0,28747253.0,22212424.6,28541025.0,22212424.5,28541025.0,6328600.5,99.9999995498015,77.26798974496798,4,False,True,False,53.0,58.0,07.2023
60,8,"Культура, спорт, туризм и информационное пространство",22260900.0,44155762.0,44155762.0,26055589.1,43553062.0,21211518.9,42830732.9,21619214.0,81.40870973437325,48.03794100529847,1,False,True,False,1.0,1.0,07.2023
61,240,Министерство культуры и спорта Республики Казахстан  ,20030000.0,41747449.0,41747449.0,25198067.0,41147449.0,20493148.9,40542960.2,20049811.300000004,81.32825783819052,49.08838597539217,2,False,True,False,8.0,60.0,07.2023
62,33,"Повышение конкурентоспособности сферы культуры и искусства, сохранение, изучение и популяризация казахстанского культурного наследия и повышение эффективности реализации архивного дела",2000000.0,2000000.0,2000000.0,1400000.0,1400000.0,795512.3,795512.3,0.0,56.82230714285714,39.775615,3,False,True,False,240.0,61.0,07.2023
63,102,"Строительство, реконструкция объектов культуры за счет средств республиканского бюджета",2000000.0,2000000.0,2000000.0,1400000.0,1400000.0,795512.3,795512.3,0.0,56.82230714285714,39.775615,4,False,True,False,33.0,62.0,07.2023
64,36,Развитие спорта высших достижений,18030000.0,39747449.0,39747449.0,23798067.0,39747449.0,19697636.6,39747447.9,20049811.299999997,82.76990143779325,49.55698314123254,3,False,True,False,240.0,61.0,07.2023
65,101,"Строительство, реконструкция объектов спорта за счет средств республиканского бюджета",18030000.0,39747449.0,39747449.0,23798067.0,39747449.0,19697636.6,39747447.9,20049811.299999997,82.76990143779325,49.55698314123254,4,False,True,False,36.0,64.0,07.2023
66,694,Управление Делами Президента Республики Казахстан,2230900.0,2408313.0,2408313.0,857522.1,2405613.0,718370.0,2287772.7,1569402.7000000002,83.77276807209984,29.82876395219392,2,False,True,False,8.0,60.0,07.2023
67,15,Развитие инфраструктуры Щучинско-Боровской курортной зоны,2230900.0,2408313.0,2408313.0,857522.1,2405613.0,718370.0,2287772.7,1569402.7000000002,83.77276807209984,29.82876395219392,3,False,True,False,694.0,66.0,07.2023
68,0,,2230900.0,2408313.0,2408313.0,857522.1,2405613.0,718370.0,2287772.7,1569402.7000000002,83.77276807209984,29.82876395219392,4,False,True,False,15.0,67.0,07.2023
69,10,"Сельское, водное, лесное, рыбное хозяйство, особо охраняемые природные территории, охрана окружающей среды и животного мира, земельные отношения",30721110.0,36034682.0,36034682.0,17731589.2,35170471.0,16743504.799999999,32613919.2,15870414.4,94.42754741915631,46.464971718079816,1,False,True,False,1.0,1.0,07.2023
70,207,Министерство экологии и природных ресурсов Республики Казахстан,25021677.0,30335249.0,30335249.0,15462959.2,29471038.0,14474874.899999999,26914486.2,12439611.3,93.60999219347354,47.71635433089736,2,False,True,False,10.0,69.0,07.2023
71,254,Эффективное управление водными ресурсами ,17737121.0,17364145.0,17364145.0,5177301.2,17364145.0,4634400.8,14933385.5,10298984.7,89.51383396430556,26.689484567192913,3,False,True,False,207.0,70.0,07.2023
72,113,"Строительство и реконструкция систем водоснабжения, гидротехнических сооружений за счет средств республиканского бюджета",17737121.0,17364145.0,17364145.0,5177301.2,17364145.0,4634400.8,14933385.5,10298984.7,89.51383396430556,26.689484567192913,4,False,True,False,254.0,71.0,07.2023
73,268,Усовершенствование ирригационных и дренажных систем,7284556.0,12971104.0,12971104.0,10285658.0,12106893.0,9840474.1,11981100.7,2140626.5999999996,95.67179950956954,75.86458407857958,3,False,True,False,207.0,70.0,07.2023
74,4,За счет внешних займов,2185367.0,3891331.0,3891331.0,3085823.0,3085823.0,3005410.5,3005410.5,0.0,97.39413116047162,77.23348386451833,4,False,True,False,268.0,73.0,07.2023
75,16,За счет софинансирования внешних займов из республиканского бюджета,5099189.0,9079773.0,9079773.0,7199835.0,9021070.0,6835063.6,8975690.2,2140626.5999999996,94.93361445088672,75.27791278482403,4,False,True,False,268.0,73.0,07.2023
76,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",5699433.0,5699433.0,5699433.0,2268630.0,5699433.0,2268629.9,5699433.0,3430803.1,99.99999559205335,39.804484060081066,2,False,True,False,10.0,69.0,07.2023
77,7,Повышение уровня государственного геодезического и картографического обеспечения страны,5699433.0,5699433.0,5699433.0,2268630.0,5699433.0,2268629.9,5699433.0,3430803.1,99.99999559205335,39.804484060081066,3,False,True,False,223.0,76.0,07.2023
78,102,Создание Национальной инфраструктуры пространственных данных Республики Казахстан,5699433.0,5699433.0,5699433.0,2268630.0,5699433.0,2268629.9,5699433.0,3430803.1,99.99999559205335,39.804484060081066,4,False,True,False,7.0,77.0,07.2023
79,12,Транспорт и коммуникации,99825871.0,80576927.0,80576927.0,47844079.4,80576927.0,47833923.199999996,58078425.5,10244502.300000004,99.97877229507314,59.36429320517522,1,False,True,False,1.0,1.0,07.2023
80,223,"Министерство цифрового развития, инноваций и аэрокосмической промышленности Республики Казахстан",19148944.0,1000000.0,1000000.0,300000.0,1000000.0,300000.0,1000000.0,700000.0,100.0,30.0,2,False,True,False,12.0,79.0,07.2023
81,11,Создание космического ракетного комплекса «Байтерек» на базе ракеты космического назначения среднего класса нового поколения для запусков беспилотных космических аппаратов,19148944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,False,True,False,223.0,80.0,07.2023
82,0,,19148944.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,False,True,False,11.0,81.0,07.2023
83,13,Создание и ввод в эксплуатацию космической системы дистанционного зондирования Земли среднего разрешения «KazEOSat-MR»,0.0,1000000.0,1000000.0,300000.0,1000000.0,300000.0,1000000.0,700000.0,100.0,30.0,3,False,True,False,223.0,80.0,07.2023
84,0,,0.0,1000000.0,1000000.0,300000.0,1000000.0,300000.0,1000000.0,700000.0,100.0,30.0,4,False,True,False,13.0,83.0,07.2023
85,249,Министерство индустрии и инфраструктурного развития Республики Казахстан,80676927.0,79576927.0,79576927.0,47544079.4,79576927.0,47533923.199999996,57078425.5,9544502.300000004,99.97863834965747,59.7332983215097,2,False,True,False,12.0,79.0,07.2023
86,3,Развитие автомобильных дорог на республиканском уровне,58400000.0,57300000.0,57300000.0,34251987.0,57300000.0,34241830.8,34824498.8,582668.0,99.970348581529,59.7588670157068,3,False,True,False,249.0,85.0,07.2023
87,4,За счет внешних займов ,48705000.0,48026429.0,48026429.0,28392469.0,48026429.0,28382312.799999997,28382312.799999997,0.0,99.9642292468471,59.097279125208324,4,False,True,False,3.0,86.0,07.2023
88,5,За счет внутренних источников,1100000.0,1000000.0,1000000.0,808083.0,1000000.0,808083.0,1000000.0,191917.0,100.0,80.8083,4,False,True,False,3.0,86.0,07.2023
89,16,За счет софинансирования внешних займов из республиканского бюджета ,8595000.0,8273571.0,8273571.0,5051435.0,8273571.0,5051435.0,5442186.0,390751.0,100.0,61.05507525106149,4,False,True,False,3.0,86.0,07.2023
90,207,Проектирование и строительство пограничных отделений,22276927.0,22276927.0,22276927.0,13292092.4,22276927.0,13292092.4,22253926.7,8961834.299999999,100.0,59.66753134307977,3,False,True,False,249.0,85.0,07.2023
91,0,,22276927.0,22276927.0,22276927.0,13292092.4,22276927.0,13292092.4,22253926.7,8961834.299999999,100.0,59.66753134307977,4,False,True,False,207.0,90.0,07.2023
92,13,Прочие,22769100.0,46723249.0,46723249.0,26776170.0,46723249.0,26718786.0,46402014.7,19683228.700000003,99.78569003707402,57.18520559218816,1,False,True,False,1.0,1.0,07.2023
93,694,Управление Делами Президента Республики Казахстан,22769100.0,46723249.0,46723249.0,26776170.0,46723249.0,26718786.0,46402014.7,19683228.700000003,99.78569003707402,57.18520559218816,2,False,True,False,13.0,92.0,07.2023
94,8,Строительство и реконструкция объектов Управления Делами Президента Республики Казахстан,22769100.0,46723249.0,46723249.0,26776170.0,46723249.0,26718786.0,46402014.7,19683228.700000003,99.78569003707402,57.18520559218816,3,False,True,False,694.0,93.0,07.2023
95,0,,22769100.0,46723249.0,46723249.0,26776170.0,46723249.0,26718786.0,46402014.7,19683228.700000003,99.78569003707402,57.18520559218816,4,False,True,False,8.0,94.0,07.2023
1,1,I. Республиканские инвестиционные проекты - всего,331891636.0,377443980.0,375385000.0,235899969.4,344857924.2,218535086.4,311583055.9,93047969.49999997,92.63887865514916,58.21625435219842,0,False,True,False,,,08.2023
